,,Test Plate,Test Plate,Test Plate,Guard Ring,Lower Guard,Backside Cooling,Test Plate,Guard Ring,Lower Guard,Test Plate,Guard Ring,Lower Guard,Test Plate,Guard Ring,Lower Guard,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Test Plate,Guard Ring,Backside Cooling,Test Plate,Test Plate,,
Time,Clock,dRCT,dRCF,Average Surface Temp,Average Surface Temp,Average Surface Temp,Average Surface Temp,Heater Voltage,Heater Voltage,Heater Voltage,Heater % On,Heater % On,Heater % On,Heat Flux Generated,Heat Flux Generated,Heat Flux Generated,Amb Temp,Ambient Temp 1,Ambient Temp 2,Air Velocity,Raw Air Velocity,Chamber Temp,Amb RH,Heater % Out,Steam % Out,Fan % Output,Board Temp,Heater TC (Overtemp),Boiler TC (Overtemp),Flow Setpoint,Flow Setpoint,Cooler % Output,Heat Flux Measured,DHS Sensor Delta Temperature,EventText,SystemEventText
Seconds,,degC.m2/W,degC.m2/W,degC,degC,degC,degC,V,V,V,%,%,%,W/m2,W/m2,W/m2,degC,degC,degC,m/sec,m/sec,degC,%RH,%,%,%,degC,degC,degC,ml/(hr.m2),ml/(hr.m2),%,W/m2,degC,,
323.9885065,11:59:34 AM,0.0157,-0.0363,31.06,34.22,34.99,22.43,47.88,47.54,47.37,83.64,48.91,37.05,1719.1,1069.7,25.2,21.46,21.45,21.46,0.12,0.12,21.68,61.3,0,0,0,23.8,21.7,24,0,0,0,611.2,1.43,,
324.0875655,11:59:34 AM,0.0157,-0.0363,31.06,34.22,34.99,22.43,47.88,47.54,47.37,83.64,48.91,37.05,1719.1,1069.7,25.2,21.46,21.45,21.46,0.12,0.12,21.68,61.3,0,0,0,23.8,21.8,24,0,0,0,611.2,1.43,,
324.1884959,11:59:34 AM,0.0157,-0.0363,31.06,34.22,34.99,22.43,47.88,47.54,47.37,83.64,48.91,37.05,1719.1,1069.7,25.2,21.46,21.45,21.46,0.12,0.12,21.71,61.3,0,0,0,23.8,21.8,23.8,0,0,0,611.2,1.43,,
324.2883909,11:59:34 AM,0.0157,-0.0363,31.06,34.22,34.99,22.43,47.89,47.54,47.35,83.64,48.91,37.05,1719.1,1069.7,25.2,21.46,21.45,21.46,0.12,0.12,21.71,61.3,0,0,0,23.8,21.8,23.8,0,0,0,611.2,1.43,,
324.3849613,11:59:34 AM,0.0157,-0.0363,31.06,34.22,34.99,22.43,47.89,47.54,47.35,83.64,48.91,37.05,1719.1,1069.7,25.2,21.46,21.45,21.46,0.12,0.12,21.71,61.3,0,0,0,23.8,21.8,23.8,0,0,0,611.2,1.43,,
324.4874884,11:59:34 AM,0.0157,-0.0363,31.06,34.22,34.99,22.43,47.89,47.54,47.35,83.64,46.49,37.05,1719.1,1069.7,25.2,21.46,21.45,21.46,0.12,0.12,21.71,61.3,0,0,0,23.8,21.8,23.8,0,0,0,611.2,1.43,,
324.5875153,11:59:34 AM,0.0157,-0.0363,31.06,34.22,34.99,22.43,47.89,47.54,47.35,83.64,46.49,37.05,1719.1,1069.7,25.2,21.46,21.45,21.46,0.12,0.12,21.71,61.3,0,0,0,23.8,21.8,23.8,0,0,0,611.2,1.43,,
324.6876233,11:59:34 AM,0.0157,-0.0363,31.06,34.22,34.99,22.43,47.89,47.54,47.35,83.64,46.49,37.05,1719.1,1069.7,25.2,21.46,21.45,21.46,0.12,0.12,21.71,61.3,0,0,0,23.8,21.8,23.8,0,0,0,611.2,1.43,,
324.7871981,11:59:35 AM,0.0157,-0.0363,31.06,34.22,34.99,22.43,47.89,47.54,47.35,83.64,46.49,37.05,1697.4,1039.9,25.2,21.46,21.46,21.46,0.12,0.12,21.71,61.3,0,0,0,23.8,21.8,23.8,0,0,0,611.2,1.43,,
324.8850333,11:59:35 AM,0.0157,-0.0363,31.06,34.22,34.99,22.43,47.89,47.54,47.35,83.64,46.49,37.05,1697.4,1039.9,25.2,21.46,21.46,21.47,0.12,0.12,21.71,61.3,0,0,0,23.8,21.7,24,0,0,0,611.2,1.43,,
324.9847137,11:59:35 AM,0.0157,-0.0363,31.28,34.29,34.99,22.43,47.89,47.54,47.35,83.64,46.49,37.05,1697.4,1039.9,25.2,21.46,21.46,21.47,0.12,0.12,21.71,61.3,0,0,0,23.8,21.7,24,0,0,0,611.2,1.43,,
325.0887989,11:59:35 AM,0.0157,-0.0363,31.28,34.29,34.99,22.43,47.89,47.54,47.35,83.64,46.49,37.05,1697.4,1039.9,25.2,21.46,21.46,21.47,0.12,0.12,21.71,61.3,0,0,0,23.8,21.7,24,0,0,0,611.2,1.43,,
325.1868629,11:59:35 AM,0.0157,-0.0363,31.28,34.29,34.99,22.43,47.89,47.54,47.35,83.64,46.49,37.05,1697.4,1039.9,25.2,21.46,21.46,21.47,0.12,0.12,21.71,61.3,0,0,0,23.8,21.7,24,0,0,0,611.2,1.43,,
325.2863512,11:59:35 AM,0.0157,-0.0363,31.28,34.29,34.99,22.43,47.89,47.54,47.35,83.64,46.49,37.05,1697.4,1039.9,25.2,21.46,21.46,21.47,0.12,0.12,21.71,61.3,0,0,0,23.8,21.7,23.5,0,0,0,606.1,1.42,,
325.3850244,11:59:35 AM,0.0162,-0.0358,31.28,34.29,34.99,22.43,47.89,47.54,47.35,83.64,46.49,37.05,1697.4,1039.9,25.2,21.46,21.46,21.47,0.12,0.12,21.71,61.3,0,0,0,23.8,21.7,23.5,0,0,0,606.1,1.42,,
325.489248,11:59:35 AM,0.0162,-0.0358,31.28,34.29,34.99,22.43,47.89,47.54,47.35,83.64,46.49,37.05,1697.4,1039.9,25.2,21.46,21.46,21.47,0.12,0.12,21.71,61.3,0,0,0,23.8,21.7,23.5,0,0,0,606.1,1.42,,
325.5892665,11:59:35 AM,0.0162,-0.0358,31.28,34.29,34.99,22.43,47.89,47.54,47.35,83.64,46.49,37.05,1697.4,1039.9,25.2,21.46,21.46,21.47,0.12,0.12,21.71,61.3,0,0,0,23.8,21.7,23.5,0,0,0,606.1,1.42,,
325.6874786,11:59:35 AM,0.0162,-0.0358,31.28,34.29,34.99,22.43,47.94,47.49,47.52,83.64,46.49,37.05,1697.4,1039.9,25.2,21.46,21.46,21.47,0.12,0.12,21.71,61.3,0,0,0,23.8,21.6,24,0,0,0,606.1,1.42,,
325.7864245,11:59:36 AM,0.0162,-0.0358,31.28,34.29,34.99,22.43,47.94,47.49,47.52,83.64,46.49,37.05,1697.4,1039.9,25.2,21.46,21.46,21.47,0.12,0.12,21.71,61.3,0,0,0,23.8,21.6,24,0,0,0,606.1,1.42,,
325.8846975,11:59:36 AM,0.0162,-0.0358,31.28,34.29,34.99,22.43,47.94,47.49,47.52,77.61,46.49,37.01,1697.4,1039.9,25.2,21.46,21.46,21.47,0.12,0.12,21.71,61.3,0,0,0,23.8,21.6,24,0,0,0,606.1,1.42,,
325.9867402,11:59:36 AM,0.0162,-0.0358,31.28,34.29,34.99,22.43,47.94,47.49,47.52,77.61,46.49,37.01,1697.4,1039.9,25.2,21.46,21.46,21.47,0.12,0.12,21.71,61.3,0,0,0,23.8,21.6,24,0,0,0,606.1,1.42,,
326.0866944,11:59:36 AM,0.0162,-0.0358,31.28,34.29,34.99,22.43,47.94,47.49,47.52,77.61,46.49,37.01,1697.4,1039.9,25.2,21.46,21.46,21.47,0.12,0.12,21.7,61.3,0,0,0,23.8,21.8,23.7,0,0,0,606.1,1.42,,
326.1891419,11:59:36 AM,0.0162,-0.0358,31.28,34.29,34.99,22.43,47.94,47.49,47.52,77.61,46.49,37.01,1574.8,1020.2,25.1,21.46,21.46,21.47,0.12,0.12,21.7,61.3,0,0,0,23.8,21.8,23.7,0,0,0,606.1,1.42,,
326.284679,11:59:36 AM,0.0162,-0.0358,31.28,34.29,34.99,22.43,47.94,47.49,47.52,77.61,46.49,37.01,1574.8,1020.2,25.1,21.46,21.46,21.47,0.12,0.12,21.7,61.3,0,0,0,23.8,21.8,23.7,0,0,0,606.1,1.42,,
326.3853263,11:59:36 AM,0.0162,-0.0358,31.28,34.29,34.99,22.43,47.94,47.49,47.52,77.61,46.49,37.01,1574.8,1020.2,25.1,21.46,21.46,21.47,0.12,0.12,21.7,61.3,0,0,0,23.8,21.8,23.7,0,0,0,606.1,1.42,,
326.4880669,11:59:36 AM,0.0162,-0.0358,31.28,34.38,34.99,22.43,47.94,47.49,47.52,77.61,46.49,37.01,1574.8,1020.2,25.1,21.46,21.46,21.47,0.12,0.12,21.7,61.3,0,0,0,23.8,21.9,23.7,0,0,0,606.1,1.42,,
326.5895072,11:59:36 AM,0.0162,-0.0358,31.28,34.38,34.99,22.43,47.94,47.49,47.52,77.61,46.49,37.01,1574.8,1020.2,25.1,21.46,21.46,21.47,0.12,0.12,21.7,61.3,0,0,0,23.8,21.9,23.7,0,0,0,606.1,1.42,,
326.6846848,11:59:36 AM,0.0162,-0.0358,31.28,34.38,34.99,22.43,47.94,47.49,47.52,77.61,46.49,37.01,1574.8,1020.2,25.1,21.46,21.46,21.47,0.12,0.12,21.7,61.3,0,0,0,23.8,21.9,23.7,0,0,0,598.3,1.41,,
326.789573,11:59:37 AM,0.0162,-0.0358,31.28,34.38,34.99,22.43,47.94,47.49,47.52,77.61,46.49,37.01,1574.8,1020.2,25.1,21.46,21.46,21.47,0.12,0.12,21.7,61.3,0,0,0,23.8,21.8,23.7,0,0,0,598.3,1.41,,
326.8855329,11:59:37 AM,0.0164,-0.0356,31.28,34.38,34.99,22.43,47.94,47.49,47.52,77.61,46.49,37.01,1574.8,1020.2,25.1,21.46,21.46,21.47,0.12,0.12,21.7,61.3,0,0,0,23.7,21.8,23.7,0,0,0,598.3,1.41,,
326.9846906,11:59:37 AM,0.0164,-0.0356,31.28,34.38,34.99,22.43,47.94,47.49,47.52,77.61,46.49,37.01,1574.8,1020.2,25.1,21.46,21.46,21.47,0.12,0.12,21.7,61.3,0,0,0,23.7,21.8,23.7,0,0,0,598.3,1.41,,
327.0890992,11:59:37 AM,0.0164,-0.0356,31.28,34.38,34.99,22.43,47.93,47.79,47.71,77.61,46.49,37.01,1574.8,1020.2,25.1,21.46,21.46,21.47,0.12,0.12,21.7,61.3,0,0,0,23.7,21.8,23.7,0,0,0,598.3,1.41,,
327.185129,11:59:37 AM,0.0164,-0.0356,31.28,34.38,34.99,22.43,47.93,47.79,47.71,77.61,46.49,37.01,1574.8,1020.2,25.1,21.46,21.46,21.47,0.12,0.12,21.7,61.3,0,0,0,23.8,21.6,23.7,0,0,0,598.3,1.41,,
327.2894699,11:59:37 AM,0.0164,-0.0356,31.28,34.38,34.99,22.43,47.93,47.79,47.71,71.03,43.63,37.05,1574.8,1020.2,25.1,21.46,21.46,21.47,0.12,0.12,21.7,61.3,0,0,0,23.8,21.6,23.7,0,0,0,598.3,1.41,,
327.3852498,11:59:37 AM,0.0164,-0.0356,31.28,34.38,34.99,22.43,47.93,47.79,47.71,71.03,43.63,37.05,1574.8,1020.2,25.1,21.46,21.46,21.47,0.12,0.12,21.7,61.3,0,0,0,23.8,21.6,23.7,0,0,0,598.3,1.41,,
327.4855159,11:59:37 AM,0.0164,-0.0356,31.28,34.38,34.99,22.43,47.93,47.79,47.71,71.03,43.63,37.05,1574.8,1020.2,25.1,21.46,21.46,21.47,0.12,0.12,21.7,61.3,0,0,0,23.8,21.6,23.7,0,0,0,598.3,1.41,,
327.584757,11:59:37 AM,0.0164,-0.0356,31.28,34.38,34.99,22.43,47.93,47.79,47.71,71.03,43.63,37.05,1468.6,959,25.1,21.46,21.46,21.47,0.12,0.12,21.7,61.3,0,0,0,23.8,21.8,24,0,0,0,598.3,1.41,,
327.6885669,11:59:37 AM,0.0164,-0.0356,31.28,34.38,34.99,22.43,47.93,47.79,47.71,71.03,43.63,37.05,1468.6,959,25.1,21.46,21.46,21.47,0.12,0.12,21.7,61.3,0,0,0,23.8,21.8,24,0,0,0,598.3,1.41,,
327.7886795,11:59:38 AM,0.0164,-0.0356,31.28,34.38,34.99,22.43,47.93,47.79,47.71,71.03,43.63,37.05,1468.6,959,25.1,21.46,21.46,21.47,0.12,0.12,21.7,61.3,0,0,0,23.8,21.8,24,0,0,0,598.3,1.41,,
327.8884709,11:59:38 AM,0.0168,-0.0352,31.5,34.38,34.99,22.43,47.93,47.79,47.71,71.03,43.63,37.05,1468.6,959,25.1,21.46,21.46,21.47,0.12,0.12,21.7,61.3,0,0,0,23.8,21.8,24,0,0,0,598.3,1.41,,
327.9888677,11:59:38 AM,0.0168,-0.0352,31.5,34.38,34.99,22.43,47.93,47.79,47.71,71.03,43.63,37.05,1468.6,959,25.1,21.46,21.46,21.47,0.12,0.13,21.67,61.3,0,0,0,23.8,21.8,23.8,0,0,0,598.3,1.41,,
328.0875101,11:59:38 AM,0.0168,-0.0352,31.5,34.38,34.99,22.43,47.93,47.79,47.71,71.03,43.63,37.05,1468.6,959,25.1,21.46,21.46,21.47,0.12,0.13,21.67,61.3,0,0,0,23.8,21.8,23.8,0,0,0,593.1,1.39,,
328.18784,11:59:38 AM,0.0168,-0.0352,31.5,34.38,34.99,22.43,47.93,47.79,47.71,71.03,43.63,37.05,1468.6,959,25.1,21.46,21.46,21.47,0.13,0.13,21.67,61.3,0,0,0,23.8,21.8,23.8,0,0,0,593.1,1.39,,
328.2879834,11:59:38 AM,0.0168,-0.0352,31.5,34.38,34.99,22.43,47.93,47.79,47.71,71.03,43.63,37.05,1468.6,959,25.1,21.46,21.46,21.47,0.13,0.13,21.67,61.3,0,0,0,23.8,21.8,23.8,0,0,0,593.1,1.39,,
328.3860596,11:59:38 AM,0.0169,-0.0351,31.5,34.38,34.99,22.43,47.93,47.79,47.71,71.03,43.63,37.05,1468.6,959,25.1,21.46,21.46,21.47,0.13,0.13,21.67,61.3,0,0,0,23.8,21.8,24,0,0,0,593.1,1.39,,
328.4847219,11:59:38 AM,0.0169,-0.0351,31.5,34.38,34.99,22.43,47.72,47.81,47.71,71.03,43.63,37.05,1468.6,959,25.1,21.46,21.46,21.47,0.13,0.13,21.67,61.3,0,0,0,23.8,21.8,24,0,0,0,593.1,1.39,,
328.5882139,11:59:38 AM,0.0169,-0.0351,31.5,34.38,34.99,22.43,47.72,47.81,47.71,71.03,43.63,37.05,1468.6,959,25.1,21.46,21.46,21.47,0.13,0.13,21.67,61.3,0,0,0,23.8,21.8,24,0,0,0,593.1,1.39,,
328.6897019,11:59:38 AM,0.0169,-0.0351,31.5,34.38,34.99,22.43,47.72,47.81,47.71,71.03,40.54,37.09,1468.6,959,25.1,21.46,21.46,21.48,0.13,0.13,21.67,61.3,0,0,0,23.8,21.7,23.8,0,0,0,593.1,1.39,,
328.7847384,11:59:39 AM,0.0169,-0.0351,31.5,34.38,34.99,22.43,47.72,47.81,47.71,71.03,40.54,37.09,1468.6,959,25.1,21.46,21.46,21.48,0.13,0.13,21.67,61.3,0,0,0,23.8,21.7,23.8,0,0,0,593.1,1.39,,
328.8883734,11:59:39 AM,0.0169,-0.0351,31.5,34.38,34.99,22.43,47.72,47.81,47.71,71.03,40.54,37.09,1468.6,959,25.1,21.46,21.46,21.48,0.13,0.13,21.67,61.3,0,0,0,23.8,21.7,23.8,0,0,0,593.1,1.39,,
328.9884577,11:59:39 AM,0.0169,-0.0351,31.5,34.38,34.99,22.43,47.72,47.81,47.71,71.03,40.54,37.09,1468.6,959,25.1,21.46,21.46,21.48,0.13,0.13,21.67,61.3,0,0,0,23.8,21.7,23.8,0,0,0,593.1,1.39,,
329.0847729,11:59:39 AM,0.0169,-0.0351,31.5,34.38,34.99,22.43,47.72,47.81,47.71,71.03,40.54,37.09,1443,892.7,25.1,21.46,21.46,21.48,0.13,0.13,21.67,61.3,0,0,0,23.8,21.7,23.9,0,0,0,593.1,1.39,,
329.1855703,11:59:39 AM,0.0169,-0.0351,31.5,34.38,34.99,22.43,47.72,47.81,47.71,71.03,40.54,37.09,1443,892.7,25.1,21.46,21.46,21.48,0.13,0.13,21.67,61.3,0,0,0,23.8,21.7,23.9,0,0,0,593.1,1.39,,
329.2847964,11:59:39 AM,0.0169,-0.0351,31.74,34.46,34.99,22.43,47.72,47.81,47.71,71.03,40.54,37.09,1443,892.7,25.1,21.46,21.46,21.48,0.13,0.13,21.67,61.3,0,0,0,23.8,21.7,23.9,0,0,0,593.1,1.39,,
329.3849701,11:59:39 AM,0.0173,-0.0347,31.74,34.46,34.99,22.43,47.72,47.81,47.71,71.03,40.54,37.09,1443,892.7,25.1,21.46,21.47,21.48,0.13,0.13,21.67,61.3,0,0,0,23.8,21.7,23.9,0,0,0,593.1,1.39,,
329.4867364,11:59:39 AM,0.0173,-0.0347,31.74,34.46,34.99,22.43,47.72,47.81,47.71,71.03,40.54,37.09,1443,892.7,25.1,21.46,21.47,21.48,0.13,0.13,21.67,61.3,0,0,0,23.8,21.8,23.7,0,0,0,593.1,1.38,,
329.5870304,11:59:39 AM,0.0173,-0.0347,31.74,34.46,34.99,22.43,47.72,47.81,47.71,71.03,40.54,37.09,1443,892.7,25.1,21.46,21.47,21.48,0.13,0.13,21.67,61.3,0,0,0,23.8,21.8,23.7,0,0,0,588.3,1.38,,
329.6854256,11:59:39 AM,0.0173,-0.0347,31.74,34.46,34.99,22.43,47.72,47.81,47.71,71.03,40.54,37.09,1443,892.7,25.1,21.46,21.47,21.48,0.13,0.13,21.67,61.3,0,0,0,23.8,21.8,23.7,0,0,0,588.3,1.38,,
329.7871161,11:59:40 AM,0.0173,-0.0347,31.74,34.46,34.99,22.43,47.72,47.81,47.71,71.03,40.54,37.09,1443,892.7,25.1,21.46,21.47,21.48,0.13,0.13,21.67,61.3,0,0,0,23.8,21.8,23.7,0,0,0,588.3,1.38,,
329.8852953,11:59:40 AM,0.0175,-0.0345,31.74,34.46,34.99,22.43,47.72,47.81,47.71,71.03,40.54,37.09,1443,892.7,25.1,21.46,21.47,21.48,0.13,0.13,21.69,61.3,0,0,0,23.7,21.6,23.7,0,0,0,588.3,1.38,,
329.9885844,11:59:40 AM,0.0175,-0.0345,31.74,34.46,34.99,22.43,47.94,47.47,47.52,71.03,40.54,37.09,1443,892.7,25.1,21.46,21.47,21.48,0.13,0.13,21.69,61.3,0,0,0,23.7,21.6,23.7,0,0,0,588.3,1.38,,
330.0857504,11:59:40 AM,0.0175,-0.0345,31.74,34.46,34.99,22.43,47.94,47.47,47.52,71.03,40.54,37.09,1443,892.7,25.1,21.46,21.47,21.48,0.13,0.13,21.69,61.3,0,0,0,23.7,21.6,23.7,0,0,0,588.3,1.38,,
330.1847537,11:59:40 AM,0.0175,-0.0345,31.74,34.46,34.99,22.43,47.94,47.47,47.52,64.01,37.18,37.09,1443,892.7,25.1,21.46,21.47,21.48,0.13,0.13,21.69,61.3,0,0,0,23.7,21.6,23.7,0,0,0,588.3,1.38,,
330.2875632,11:59:40 AM,0.0175,-0.0345,31.74,34.46,34.99,22.43,47.94,47.47,47.52,64.01,37.18,37.09,1443,892.7,25.1,21.46,21.47,21.48,0.13,0.13,21.69,61.3,0,0,0,23.8,21.8,23.9,0,0,0,588.3,1.38,,
330.3883741,11:59:40 AM,0.0175,-0.0345,31.74,34.46,34.99,22.43,47.94,47.47,47.52,64.01,37.18,37.09,1443,892.7,25.1,21.46,21.47,21.48,0.13,0.13,21.69,61.3,0,0,0,23.8,21.8,23.9,0,0,0,588.3,1.38,,
330.484943,11:59:40 AM,0.0175,-0.0345,31.74,34.46,34.99,22.43,47.94,47.47,47.52,64.01,37.18,37.09,1300.5,849.9,25.1,21.46,21.47,21.48,0.13,0.13,21.69,61.3,0,0,0,23.8,21.8,23.9,0,0,0,588.3,1.38,,
330.5877985,11:59:40 AM,0.0175,-0.0345,31.74,34.46,34.99,22.43,47.94,47.47,47.52,64.01,37.18,37.09,1300.5,849.9,25.1,21.46,21.47,21.48,0.13,0.13,21.69,61.3,0,0,0,23.8,21.9,23.9,0,0,0,588.3,1.38,,
330.6885454,11:59:40 AM,0.0175,-0.0345,31.74,34.55,34.99,22.43,47.94,47.47,47.52,64.01,37.18,37.09,1300.5,849.9,25.1,21.46,21.47,21.48,0.13,0.13,21.69,61.3,0,0,0,23.8,21.9,23.9,0,0,0,588.3,1.38,,
330.7884598,11:59:41 AM,0.0175,-0.0345,31.74,34.55,34.99,22.43,47.94,47.47,47.52,64.01,37.18,37.09,1300.5,849.9,25.1,21.46,21.47,21.48,0.13,0.13,21.69,61.3,0,0,0,23.8,21.9,23.9,0,0,0,588.3,1.38,,
330.8862872,11:59:41 AM,0.0175,-0.0345,31.74,34.55,34.99,22.43,47.94,47.47,47.52,64.01,37.18,37.09,1300.5,849.9,25.1,21.46,21.47,21.48,0.13,0.13,21.69,61.3,0,0,0,23.8,21.9,23.9,0,0,0,588.3,1.38,,
330.9885799,11:59:41 AM,0.0175,-0.0345,31.74,34.55,34.99,22.43,47.94,47.47,47.52,64.01,37.18,37.09,1300.5,849.9,25.1,21.46,21.47,21.48,0.13,0.13,21.69,61.3,0,0,0,23.8,21.8,23.9,0,0,0,578.4,1.36,,
331.0885631,11:59:41 AM,0.0175,-0.0345,31.74,34.55,34.99,22.43,47.94,47.47,47.52,64.01,37.18,37.09,1300.5,849.9,25.1,21.46,21.47,21.48,0.13,0.13,21.69,61.3,0,0,0,23.8,21.8,24,0,0,0,578.4,1.36,,
331.1847683,11:59:41 AM,0.0175,-0.0345,31.74,34.55,34.99,22.43,47.94,47.47,47.52,64.01,37.18,37.09,1300.5,849.9,25.1,21.46,21.47,21.48,0.13,0.13,21.69,61.3,0,0,0,23.8,21.8,24,0,0,0,578.4,1.36,,
331.28491,11:59:41 AM,0.0175,-0.0345,31.74,34.55,34.99,22.43,47.94,47.47,47.52,64.01,37.18,37.09,1300.5,849.9,25.1,21.46,21.47,21.48,0.13,0.13,21.69,61.3,0,0,0,23.8,21.8,24,0,0,0,578.4,1.36,,
331.389316,11:59:41 AM,0.0178,-0.0342,31.74,34.55,34.99,22.43,48.06,47.62,47.59,64.01,37.18,37.09,1300.5,849.9,25.1,21.46,21.47,21.49,0.13,0.13,21.69,61.3,0,0,0,23.8,21.8,23.7,0,0,0,578.4,1.36,,
331.4867467,11:59:41 AM,0.0178,-0.0342,31.74,34.55,34.99,22.43,48.06,47.62,47.59,64.01,37.18,37.09,1300.5,849.9,25.1,21.46,21.47,21.49,0.13,0.13,21.69,61.3,0,0,0,23.8,21.8,23.7,0,0,0,578.4,1.36,,
331.5875909,11:59:41 AM,0.0178,-0.0342,31.74,34.55,34.99,22.43,48.06,47.62,47.59,56.71,37.18,37.08,1300.5,849.9,25.1,21.47,21.47,21.49,0.13,0.13,21.69,61.4,0,0,0,23.8,21.8,23.7,0,0,0,578.4,1.36,,
331.6847859,11:59:41 AM,0.0178,-0.0342,31.74,34.55,34.99,22.43,48.06,47.62,47.59,56.71,37.18,37.08,1300.5,849.9,25.1,21.47,21.47,21.49,0.13,0.13,21.69,61.4,0,0,0,23.8,21.8,23.7,0,0,0,578.4,1.36,,
331.7856346,11:59:42 AM,0.0178,-0.0342,31.74,34.55,34.99,22.43,48.06,47.62,47.59,56.71,37.18,37.08,1300.5,849.9,25.1,21.47,21.47,21.49,0.13,0.13,21.71,61.4,0,0,0,23.8,21.8,23.8,0,0,0,578.4,1.36,,
331.8856149,11:59:42 AM,0.0177,-0.0343,31.74,34.55,34.99,22.43,48.06,47.62,47.59,56.71,37.18,37.08,1153.5,820.8,25.2,21.47,21.47,21.49,0.13,0.13,21.71,61.4,0,0,0,23.8,21.8,23.8,0,0,0,578.4,1.36,,
331.9897236,11:59:42 AM,0.0177,-0.0343,31.74,34.55,34.99,22.43,48.06,47.62,47.59,56.71,37.18,37.08,1153.5,820.8,25.2,21.47,21.47,21.49,0.13,0.13,21.71,61.4,0,0,0,23.8,21.8,23.8,0,0,0,578.4,1.36,,
332.0883232,11:59:42 AM,0.0177,-0.0343,31.74,34.55,34.99,22.43,48.06,47.62,47.59,56.71,37.18,37.08,1153.5,820.8,25.2,21.47,21.47,21.49,0.13,0.13,21.71,61.4,0,0,0,23.8,21.8,23.8,0,0,0,578.4,1.36,,
332.1894147,11:59:42 AM,0.0177,-0.0343,31.97,34.65,34.99,22.43,48.06,47.62,47.59,56.71,37.18,37.08,1153.5,820.8,25.2,21.47,21.47,21.49,0.13,0.13,21.71,61.4,0,0,0,23.8,21.8,23.8,0,0,0,578.4,1.36,,
332.2849478,11:59:42 AM,0.0177,-0.0343,31.97,34.65,34.99,22.43,48.06,47.62,47.59,56.71,37.18,37.08,1153.5,820.8,25.2,21.47,21.47,21.49,0.13,0.13,21.71,61.4,0,0,0,23.8,21.8,23.8,0,0,0,578.4,1.36,,
332.3850283,11:59:42 AM,0.0183,-0.0337,31.97,34.65,34.99,22.43,48.06,47.62,47.59,56.71,37.18,37.08,1153.5,820.8,25.2,21.47,21.47,21.49,0.13,0.13,21.71,61.4,0,0,0,23.8,21.8,23.8,0,0,0,572.4,1.34,,
332.4893778,11:59:42 AM,0.0183,-0.0337,31.97,34.65,34.99,22.43,48.06,47.62,47.59,56.71,37.18,37.08,1153.5,820.8,25.2,21.47,21.48,21.49,0.13,0.13,21.71,61.4,0,0,0,23.8,21.8,23.8,0,0,0,572.4,1.34,,
332.5847996,11:59:42 AM,0.0183,-0.0337,31.97,34.65,34.99,22.43,48.06,47.62,47.59,56.71,37.18,37.08,1153.5,820.8,25.2,21.47,21.48,21.49,0.13,0.13,21.71,61.4,0,0,0,23.8,21.8,23.9,0,0,0,572.4,1.34,,
332.6878212,11:59:42 AM,0.0183,-0.0337,31.97,34.65,34.99,22.43,48.06,47.62,47.59,56.71,37.18,37.08,1153.5,820.8,25.2,21.47,21.48,21.49,0.13,0.13,21.71,61.4,0,0,0,23.8,21.8,23.9,0,0,0,572.4,1.34,,
332.7862579,11:59:43 AM,0.0183,-0.0337,31.97,34.65,34.99,22.43,47.72,47.81,47.71,56.71,37.18,37.08,1153.5,820.8,25.2,21.47,21.48,21.49,0.13,0.13,21.71,61.4,0,0,0,23.8,21.8,23.9,0,0,0,572.4,1.34,,
332.884837,11:59:43 AM,0.0183,-0.0337,31.97,34.65,34.99,22.43,47.72,47.81,47.71,56.71,37.18,37.08,1153.5,820.8,25.2,21.47,21.48,21.49,0.13,0.13,21.71,61.4,0,0,0,23.8,21.8,23.9,0,0,0,572.4,1.34,,
332.9897664,11:59:43 AM,0.0183,-0.0337,31.97,34.65,34.99,22.43,47.72,47.81,47.71,49.17,33.74,37.08,1153.5,820.8,25.2,21.47,21.48,21.49,0.13,0.13,21.71,61.4,0,0,0,23.8,21.8,23.9,0,0,0,572.4,1.34,,
333.0848106,11:59:43 AM,0.0183,-0.0337,31.97,34.65,34.99,22.43,47.72,47.81,47.71,49.17,33.74,37.08,1153.5,820.8,25.2,21.47,21.48,21.49,0.13,0.13,21.71,61.4,0,0,0,23.8,21.8,23.9,0,0,0,572.4,1.34,,
333.1877314,11:59:43 AM,0.0183,-0.0337,31.97,34.65,34.99,22.43,47.72,47.81,47.71,49.17,33.74,37.08,1153.5,820.8,25.2,21.47,21.48,21.49,0.13,0.13,21.71,61.4,0,0,0,23.8,21.8,23.9,0,0,0,572.4,1.34,,
333.2852541,11:59:43 AM,0.0183,-0.0337,31.97,34.65,34.99,22.43,47.72,47.81,47.71,49.17,33.74,37.08,1032.1,744.8,25.3,21.47,21.48,21.5,0.13,0.13,21.71,61.4,0,0,0,23.8,21.9,23.9,0,0,0,572.4,1.34,,
333.3882618,11:59:43 AM,0.0183,-0.0337,31.97,34.65,34.99,22.43,47.72,47.81,47.71,49.17,33.74,37.08,1032.1,744.8,25.3,21.47,21.48,21.5,0.13,0.13,21.71,61.4,0,0,0,23.8,21.9,23.9,0,0,0,572.4,1.34,,
