,,Test Plate,Test Plate,Test Plate,Test Plate,Guard Ring,Lower Guard,Backside Cooling,Test Plate,Guard Ring,Lower Guard,Test Plate,Guard Ring,Lower Guard,Test Plate,Guard Ring,Lower Guard,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Test Plate,Guard Ring,Backside Cooling,Test Plate,Test Plate,,
Time,Clock,RCT,RCT CLO,RCF,Average Surface Temp,Average Surface Temp,Average Surface Temp,Average Surface Temp,Heater Voltage,Heater Voltage,Heater Voltage,Heater % On,Heater % On,Heater % On,Heat Flux Generated,Heat Flux Generated,Heat Flux Generated,Amb Temp,Ambient Temp 1,Ambient Temp 2,Air Velocity,Raw Air Velocity,Chamber Temp,Amb RH,Heater % Out,Steam % Out,Fan % Output,Board Temp,Heater TC (Overtemp),Boiler TC (Overtemp),Flow Setpoint,Flow Setpoint,Cooler % Output,Heat Flux Measured,DHS Sensor Delta Temperature,EventText,SystemEventText
Seconds,,degC.m2/W,Clo,degC.m2/W,degC,degC,degC,degC,V,V,V,%,%,%,W/m2,W/m2,W/m2,degC,degC,degC,m/sec,m/sec,degC,%RH,%,%,%,degC,degC,degC,ml/(hr.m2),ml/(hr.m2),%,W/m2,degC,,
290.4440923,11:51:07 AM,∞,∞,∞,36.61,35.28,34.98,22.39,47.89,47.72,47.84,0,1.34,37.88,0,29.5,26,21.35,21.36,21.36,0.1,0.1,21.39,62.9,0,0,0,23.8,21.6,24.1,0,0,0,143.4,0.34,,
290.5434017,11:51:07 AM,∞,∞,∞,36.61,35.28,34.98,22.39,47.89,47.72,47.84,0,1.34,37.88,0,29.5,26,21.35,21.36,21.36,0.1,0.1,21.39,62.9,0,0,0,23.8,21.6,24.1,0,0,0,143.4,0.34,,
290.6406299,11:51:08 AM,∞,∞,∞,36.61,35.28,34.98,22.39,47.89,47.72,47.84,0,1.34,37.88,0,29.5,26,21.35,21.36,21.36,0.1,0.1,21.39,62.9,0,0,0,23.8,21.6,24.1,0,0,0,143.4,0.34,,
290.7425631,11:51:08 AM,∞,∞,∞,36.61,35.28,34.98,22.39,47.94,47.93,47.96,0,1.34,37.88,0,29.5,26,21.35,21.36,21.36,0.1,0.1,21.39,62.9,0,0,0,23.8,21.6,24,0,0,0,143.4,0.34,,
290.8407338,11:51:08 AM,∞,∞,∞,36.61,35.28,34.98,22.39,47.94,47.93,47.96,0,1.57,37.88,0,29.5,26,21.35,21.36,21.36,0.1,0.1,21.39,62.9,0,0,0,23.8,21.6,24,0,0,0,143.4,0.34,,
290.9432558,11:51:08 AM,∞,∞,∞,36.61,35.28,34.98,22.39,47.94,47.93,47.96,0,1.57,37.88,0,29.5,26,21.35,21.36,21.36,0.1,0.1,21.39,62.9,0,0,0,23.8,21.6,24,0,0,0,143.4,0.34,,
291.0407385,11:51:08 AM,∞,∞,∞,36.61,35.28,34.98,22.39,47.94,47.93,47.96,0,1.57,37.88,0,29.5,26,21.35,21.36,21.36,0.1,0.1,21.39,62.9,0,0,0,23.8,21.6,24,0,0,0,143.4,0.34,,
291.1407156,11:51:08 AM,∞,∞,∞,36.61,35.28,34.98,22.39,47.94,47.93,47.96,0,1.57,37.88,0,29.5,26,21.35,21.36,21.36,0.1,0.1,21.39,62.9,0,0,0,23.8,21.6,24,0,0,0,143.4,0.34,,
291.2452933,11:51:08 AM,∞,∞,∞,36.61,35.28,34.98,22.39,47.94,47.93,47.96,0,1.57,37.88,0,32.6,26.1,21.35,21.36,21.36,0.1,0.1,21.39,62.9,0,0,0,23.8,21.6,24,0,0,0,143.4,0.34,,
291.3405847,11:51:08 AM,∞,∞,∞,36.61,35.28,34.98,22.39,47.94,47.93,47.96,0,1.57,37.88,0,32.6,26.1,21.35,21.36,21.36,0.1,0.1,21.39,62.9,0,0,0,23.8,21.6,24,0,0,0,143.4,0.34,,
291.440956,11:51:08 AM,∞,∞,∞,36.61,35.27,34.99,22.39,47.94,47.93,47.96,0,1.57,37.88,0,32.6,26.1,21.35,21.36,21.36,0.1,0.1,21.39,62.9,0,0,0,23.8,21.6,24,0,0,0,143.4,0.34,,
291.5447876,11:51:08 AM,∞,∞,∞,36.61,35.27,34.99,22.39,47.94,47.93,47.96,0,1.57,37.88,0,32.6,26.1,21.35,21.36,21.36,0.1,0.1,21.39,62.9,0,0,0,23.8,21.8,23.9,0,0,0,143.4,0.34,,
291.6406972,11:51:09 AM,∞,∞,∞,36.61,35.27,34.99,22.39,47.94,47.93,47.96,0,1.57,37.88,0,32.6,26.1,21.35,21.36,21.36,0.1,0.1,21.39,62.9,0,0,0,23.8,21.8,23.9,0,0,0,143.4,0.33,,
291.7408069,11:51:09 AM,∞,∞,∞,36.61,35.27,34.99,22.39,47.94,47.93,47.96,0,1.57,37.88,0,32.6,26.1,21.35,21.36,21.36,0.1,0.1,21.39,62.9,0,0,0,23.8,21.8,23.9,0,0,0,142,0.33,,
291.8407693,11:51:09 AM,∞,∞,∞,36.61,35.27,34.99,22.39,47.94,47.93,47.96,0,1.57,37.88,0,32.6,26.1,21.35,21.36,21.36,0.1,0.1,21.39,62.9,0,0,0,23.8,21.8,23.9,0,0,0,142,0.33,,
291.9432296,11:51:09 AM,∞,∞,∞,36.61,35.27,34.99,22.39,47.94,47.93,47.96,0,1.57,37.88,0,32.6,26.1,21.35,21.36,21.36,0.1,0.1,21.37,62.9,0,0,0,23.8,21.5,23.9,0,0,0,142,0.33,,
292.0407159,11:51:09 AM,∞,∞,∞,36.61,35.27,34.99,22.39,47.94,47.93,47.96,0,1.57,37.88,0,32.6,26.1,21.35,21.36,21.36,0.1,0.1,21.37,62.9,0,0,0,23.8,21.5,23.9,0,0,0,142,0.33,,
292.1407167,11:51:09 AM,∞,∞,∞,36.61,35.27,34.99,22.39,47.91,47.91,47.94,0,1.57,37.88,0,32.6,26.1,21.35,21.36,21.36,0.1,0.1,21.37,62.9,0,0,0,23.8,21.5,23.9,0,0,0,142,0.33,,
292.2454082,11:51:09 AM,∞,∞,∞,36.61,35.27,34.99,22.39,47.91,47.91,47.94,0,1.57,37.88,0,32.6,26.1,21.35,21.36,21.36,0.1,0.1,21.37,62.9,0,0,0,23.8,21.7,23.9,0,0,0,142,0.33,,
292.3433591,11:51:09 AM,∞,∞,∞,36.61,35.27,34.99,22.39,47.91,47.91,47.94,0,1.57,37.85,0,32.6,26.1,21.35,21.36,21.36,0.1,0.1,21.37,62.9,0,0,0,23.8,21.7,23.7,0,0,0,142,0.33,,
292.4433694,11:51:09 AM,∞,∞,∞,36.61,35.27,34.99,22.39,47.91,47.91,47.94,0,1.57,37.85,0,32.6,26.1,21.35,21.36,21.36,0.1,0.1,21.37,62.9,0,0,0,23.8,21.7,23.7,0,0,0,142,0.33,,
292.5445224,11:51:09 AM,∞,∞,∞,36.61,35.27,34.99,22.39,47.91,47.91,47.94,0,1.57,37.85,0,32.6,26.1,21.35,21.36,21.36,0.1,0.1,21.37,62.9,0,0,0,23.8,21.7,23.7,0,0,0,142,0.33,,
292.6423563,11:51:10 AM,∞,∞,∞,36.61,35.27,34.99,22.39,47.91,47.91,47.94,0,1.57,37.85,0,34.7,26,21.35,21.36,21.37,0.1,0.1,21.37,62.9,0,0,0,23.8,21.5,23.8,0,0,0,142,0.33,,
292.7443722,11:51:10 AM,∞,∞,∞,36.61,35.27,34.99,22.39,47.91,47.91,47.94,0,1.57,37.85,0,34.7,26,21.35,21.36,21.37,0.1,0.1,21.37,62.9,0,0,0,23.8,21.5,23.8,0,0,0,142,0.33,,
292.8436268,11:51:10 AM,∞,∞,∞,36.61,35.27,34.99,22.39,47.91,47.91,47.94,0,1.57,37.85,0,34.7,26,21.35,21.36,21.37,0.11,0.1,21.37,62.9,0,0,0,23.8,21.5,23.8,0,0,0,142,0.33,,
292.9430969,11:51:10 AM,∞,∞,∞,36.61,35.26,34.99,22.39,47.91,47.91,47.94,0,1.57,37.85,0,34.7,26,21.35,21.36,21.37,0.11,0.1,21.37,62.9,0,0,0,23.8,21.5,23.8,0,0,0,142,0.33,,
293.0455439,11:51:10 AM,∞,∞,∞,36.61,35.26,34.99,22.39,47.91,47.91,47.94,0,1.57,37.85,0,34.7,26,21.35,21.36,21.37,0.11,0.11,21.37,62.9,0,0,0,23.8,21.6,23.9,0,0,0,142,0.33,,
293.1452598,11:51:10 AM,∞,∞,∞,36.61,35.26,34.99,22.39,47.91,47.91,47.94,0,1.57,37.85,0,34.7,26,21.35,21.36,21.37,0.11,0.11,21.37,62.9,0,0,0,23.8,21.6,23.9,0,0,0,140.4,0.33,,
293.2419568,11:51:10 AM,∞,∞,∞,36.61,35.26,34.99,22.39,47.91,47.91,47.94,0,1.57,37.85,0,34.7,26,21.35,21.36,21.37,0.11,0.11,21.37,62.9,0,0,0,23.8,21.6,23.9,0,0,0,140.4,0.33,,
293.3441492,11:51:10 AM,∞,∞,∞,36.61,35.26,34.99,22.39,47.91,47.91,47.94,0,1.57,37.85,0,34.7,26,21.35,21.36,21.37,0.11,0.11,21.37,62.9,0,0,0,23.8,21.6,23.9,0,0,0,140.4,0.33,,
293.4428674,11:51:10 AM,∞,∞,∞,36.61,35.26,34.99,22.39,47.91,47.91,47.94,0,1.57,37.85,0,34.7,26,21.35,21.36,21.37,0.11,0.11,21.37,62.9,0,0,0,23.8,21.6,23.8,0,0,0,140.4,0.33,,
293.5441223,11:51:10 AM,∞,∞,∞,36.61,35.26,34.99,22.39,47.76,47.74,47.86,0,1.57,37.85,0,34.7,26,21.35,21.36,21.37,0.11,0.11,21.37,62.9,0,0,0,23.8,21.6,23.8,0,0,0,140.4,0.33,,
293.6412413,11:51:11 AM,∞,∞,∞,36.61,35.26,34.99,22.39,47.76,47.74,47.86,0,1.57,37.85,0,34.7,26,21.35,21.36,21.37,0.11,0.11,21.37,62.8,0,0,0,23.8,21.6,23.8,0,0,0,140.4,0.33,,
293.7410273,11:51:11 AM,∞,∞,∞,36.61,35.26,34.99,22.39,47.76,47.74,47.86,0,1.85,37.87,0,34.7,26,21.35,21.36,21.37,0.11,0.1,21.37,62.8,0,0,0,23.8,21.6,23.8,0,0,0,140.4,0.33,,
293.8450383,11:51:11 AM,∞,∞,∞,36.61,35.26,34.99,22.39,47.76,47.74,47.86,0,1.85,37.87,0,34.7,26,21.35,21.36,21.37,0.11,0.1,21.37,62.8,0,0,0,23.8,21.6,24,0,0,0,140.4,0.33,,
293.9426634,11:51:11 AM,∞,∞,∞,36.61,35.26,34.99,22.39,47.76,47.74,47.86,0,1.85,37.87,0,34.7,26,21.35,21.36,21.37,0.11,0.1,21.37,62.8,0,0,0,23.8,21.6,24,0,0,0,140.4,0.33,,
294.0407902,11:51:11 AM,∞,∞,∞,36.61,35.26,34.99,22.39,47.76,47.74,47.86,0,1.85,37.87,0,40.9,26,21.35,21.36,21.37,0.1,0.1,21.37,62.8,0,0,0,23.8,21.6,24,0,0,0,140.4,0.33,,
294.1452212,11:51:11 AM,∞,∞,∞,36.61,35.26,34.99,22.39,47.76,47.74,47.86,0,1.85,37.87,0,40.9,26,21.35,21.36,21.37,0.1,0.1,21.37,62.8,0,0,0,23.8,21.6,24,0,0,0,140.4,0.33,,
294.2407749,11:51:11 AM,∞,∞,∞,36.61,35.26,34.99,22.39,47.76,47.74,47.86,0,1.85,37.87,0,40.9,26,21.35,21.36,21.37,0.1,0.1,21.37,62.8,0,0,0,23.8,21.6,24.1,0,0,0,140.4,0.33,,
294.3408104,11:51:11 AM,∞,∞,∞,36.61,35.26,34.99,22.39,47.76,47.74,47.86,0,1.85,37.87,0,40.9,26,21.35,21.36,21.37,0.1,0.1,21.37,62.8,0,0,0,23.8,21.6,24.1,0,0,0,140.4,0.33,,
294.4406986,11:51:11 AM,∞,∞,∞,36.61,35.26,34.99,22.39,47.76,47.74,47.86,0,1.85,37.87,0,40.9,26,21.35,21.36,21.37,0.1,0.1,21.37,62.8,0,0,0,23.8,21.6,24.1,0,0,0,140.4,0.33,,
294.5427534,11:51:11 AM,∞,∞,∞,36.61,35.26,34.99,22.39,47.76,47.74,47.86,0,1.85,37.87,0,40.9,26,21.35,21.36,21.37,0.1,0.1,21.37,62.8,0,0,0,23.8,21.6,23.8,0,0,0,139,0.33,,
294.6446313,11:51:12 AM,∞,∞,∞,36.61,35.26,34.99,22.39,47.76,47.74,47.86,0,1.85,37.87,0,40.9,26,21.35,21.36,21.37,0.1,0.1,21.37,62.8,0,0,0,23.8,21.6,23.8,0,0,0,139,0.33,,
294.7436787,11:51:12 AM,∞,∞,∞,36.61,35.26,34.99,22.39,47.76,47.74,47.86,0,1.85,37.87,0,40.9,26,21.35,21.36,21.37,0.11,0.1,21.37,62.8,0,0,0,23.8,21.6,23.8,0,0,0,139,0.33,,
294.8421646,11:51:12 AM,∞,∞,∞,36.61,35.26,34.99,22.39,47.76,47.74,47.86,0,1.85,37.87,0,40.9,26,21.35,21.36,21.37,0.11,0.1,21.37,62.8,0,0,0,23.8,21.6,23.8,0,0,0,139,0.33,,
294.942373,11:51:12 AM,∞,∞,∞,36.61,35.26,34.99,22.39,47.91,47.91,47.93,0,1.85,37.87,0,40.9,26,21.35,21.36,21.37,0.11,0.11,21.37,62.8,0,0,0,23.8,21.7,23.6,0,0,0,139,0.33,,
295.0448391,11:51:12 AM,∞,∞,∞,36.61,35.26,34.99,22.39,47.91,47.91,47.93,0,1.85,37.87,0,40.9,26,21.35,21.36,21.37,0.11,0.11,21.37,62.8,0,0,0,23.8,21.7,23.6,0,0,0,139,0.33,,
295.1436209,11:51:12 AM,∞,∞,∞,36.61,35.26,34.99,22.39,47.91,47.91,47.93,0,2.1,37.86,0,40.9,26,21.35,21.36,21.37,0.11,0.11,21.37,62.8,0,0,0,23.8,21.7,23.6,0,0,0,139,0.33,,
295.2435683,11:51:12 AM,∞,∞,∞,36.61,35.26,34.99,22.39,47.91,47.91,47.93,0,2.1,37.86,0,40.9,26,21.35,21.36,21.37,0.11,0.11,21.37,62.8,0,0,0,23.8,21.7,23.6,0,0,0,139,0.33,,
295.340784,11:51:12 AM,∞,∞,∞,36.61,35.26,34.99,22.39,47.91,47.91,47.93,0,2.1,37.86,0,40.9,26,21.35,21.36,21.37,0.11,0.11,21.37,62.8,0,0,0,23.8,21.6,24.1,0,0,0,139,0.33,,
295.4437121,11:51:12 AM,∞,∞,∞,36.61,35.26,34.99,22.39,47.91,47.91,47.93,0,2.1,37.86,0,40.9,26,21.35,21.36,21.37,0.11,0.11,21.37,62.8,0,0,0,23.8,21.6,24.1,0,0,0,139,0.33,,
295.5429846,11:51:12 AM,∞,∞,∞,36.61,35.26,34.99,22.39,47.91,47.91,47.93,0,2.1,37.86,0,46.2,26,21.35,21.36,21.37,0.11,0.11,21.37,62.8,0,0,0,23.8,21.6,24.1,0,0,0,139,0.33,,
295.6421961,11:51:13 AM,∞,∞,∞,36.61,35.26,34.99,22.39,47.91,47.91,47.93,0,2.1,37.86,0,46.2,26,21.35,21.36,21.37,0.11,0.11,21.37,62.8,0,0,0,23.8,21.6,24.1,0,0,0,139,0.33,,
295.7442627,11:51:13 AM,∞,∞,∞,36.61,35.24,34.99,22.39,47.91,47.91,47.93,0,2.1,37.86,0,46.2,26,21.35,21.36,21.37,0.11,0.11,21.38,62.8,0,0,0,23.8,21.7,23.9,0,0,0,139,0.33,,
295.8406176,11:51:13 AM,∞,∞,∞,36.61,35.24,34.99,22.39,47.91,47.91,47.93,0,2.1,37.86,0,46.2,26,21.35,21.36,21.37,0.11,0.11,21.38,62.8,0,0,0,23.8,21.7,23.9,0,0,0,139,0.33,,
295.9437471,11:51:13 AM,∞,∞,∞,36.61,35.24,34.99,22.39,47.91,47.91,47.93,0,2.1,37.86,0,46.2,26,21.35,21.36,21.37,0.11,0.11,21.38,62.8,0,0,0,23.8,21.7,23.9,0,0,0,139,0.32,,
296.0406678,11:51:13 AM,∞,∞,∞,36.61,35.24,34.99,22.39,47.91,47.91,47.93,0,2.1,37.86,0,46.2,26,21.35,21.37,21.37,0.11,0.11,21.38,62.8,0,0,0,23.8,21.7,23.9,0,0,0,137.7,0.32,,
296.1450708,11:51:13 AM,∞,∞,∞,36.61,35.24,34.99,22.39,47.91,47.91,47.93,0,2.1,37.86,0,46.2,26,21.35,21.37,21.37,0.11,0.11,21.38,62.8,0,0,0,23.8,21.7,23.9,0,0,0,137.7,0.32,,
296.2435395,11:51:13 AM,∞,∞,∞,36.61,35.24,34.99,22.39,47.91,47.91,47.93,0,2.1,37.86,0,46.2,26,21.35,21.37,21.37,0.11,0.11,21.38,62.8,0,0,0,23.8,21.7,23.9,0,0,0,137.7,0.32,,
296.3422462,11:51:13 AM,∞,∞,∞,36.61,35.24,34.99,22.39,47.91,47.91,47.93,0,2.1,37.86,0,46.2,26,21.35,21.37,21.37,0.11,0.11,21.38,62.8,0,0,0,23.8,21.7,23.9,0,0,0,137.7,0.32,,
296.4434919,11:51:13 AM,∞,∞,∞,36.61,35.24,34.99,22.39,47.89,47.91,47.93,0,2.1,37.86,0,46.2,26,21.35,21.37,21.37,0.11,0.11,21.38,62.8,0,0,0,23.8,21.7,23.9,0,0,0,137.7,0.32,,
296.5406474,11:51:13 AM,∞,∞,∞,36.61,35.24,34.99,22.39,47.89,47.91,47.93,0,2.1,37.86,0,46.2,26,21.35,21.37,21.37,0.11,0.11,21.38,62.8,0,0,0,23.8,21.7,23.9,0,0,0,137.7,0.32,,
296.6449846,11:51:14 AM,∞,∞,∞,36.61,35.24,34.99,22.39,47.89,47.91,47.93,0,2.41,37.86,0,46.2,26,21.35,21.37,21.37,0.11,0.11,21.38,62.8,0,0,0,23.8,21.7,23.9,0,0,0,137.7,0.32,,
296.7408498,11:51:14 AM,∞,∞,∞,36.61,35.24,34.99,22.39,47.89,47.91,47.93,0,2.41,37.86,0,46.2,26,21.35,21.37,21.37,0.11,0.11,21.38,62.8,0,0,0,23.8,21.7,23.9,0,0,0,137.7,0.32,,
296.8411124,11:51:14 AM,∞,∞,∞,36.61,35.24,34.99,22.39,47.89,47.91,47.93,0,2.41,37.86,0,46.2,26,21.35,21.37,21.37,0.11,0.11,21.38,62.8,0,0,0,23.8,21.7,23.9,0,0,0,137.7,0.32,,
296.9435402,11:51:14 AM,∞,∞,∞,36.61,35.24,34.99,22.39,47.89,47.91,47.93,0,2.41,37.86,0,50.7,26,21.35,21.37,21.37,0.11,0.11,21.38,62.8,0,0,0,23.8,21.7,24.1,0,0,0,137.7,0.32,,
297.0406445,11:51:14 AM,∞,∞,∞,36.61,35.24,34.99,22.39,47.89,47.91,47.93,0,2.41,37.86,0,50.7,26,21.35,21.37,21.37,0.11,0.11,21.38,62.8,0,0,0,23.8,21.7,24.1,0,0,0,137.7,0.32,,
297.1437192,11:51:14 AM,∞,∞,∞,36.61,35.23,34.99,22.39,47.89,47.91,47.93,0,2.41,37.86,0,50.7,26,21.35,21.37,21.37,0.11,0.11,21.38,62.8,0,0,0,23.8,21.7,24.1,0,0,0,137.7,0.32,,
297.2408813,11:51:14 AM,∞,∞,∞,36.61,35.23,34.99,22.39,47.89,47.91,47.93,0,2.41,37.86,0,50.7,26,21.35,21.37,21.37,0.11,0.11,21.38,62.8,0,0,0,23.8,21.6,23.8,0,0,0,137.7,0.32,,
297.3448359,11:51:14 AM,∞,∞,∞,36.61,35.23,34.99,22.39,47.89,47.91,47.93,0,2.41,37.86,0,50.7,26,21.35,21.37,21.37,0.11,0.11,21.38,62.8,0,0,0,23.8,21.6,23.8,0,0,0,137.7,0.32,,
297.4426698,11:51:14 AM,∞,∞,∞,36.61,35.23,34.99,22.39,47.89,47.91,47.93,0,2.41,37.86,0,50.7,26,21.36,21.37,21.37,0.11,0.11,21.38,62.8,0,0,0,23.8,21.6,23.8,0,0,0,136.3,0.32,,
297.5416662,11:51:14 AM,∞,∞,∞,36.61,35.23,34.99,22.39,47.89,47.91,47.93,0,2.41,37.86,0,50.7,26,21.36,21.37,21.37,0.11,0.11,21.38,62.8,0,0,0,23.8,21.6,23.8,0,0,0,136.3,0.32,,
297.6408499,11:51:15 AM,∞,∞,∞,36.61,35.23,34.99,22.39,47.89,47.91,47.93,0,2.41,37.86,0,50.7,26,21.36,21.37,21.37,0.11,0.11,21.35,62.8,0,0,0,23.8,21.7,23.9,0,0,0,136.3,0.32,,
297.7456406,11:51:15 AM,∞,∞,∞,36.61,35.23,34.99,22.39,47.89,47.91,47.93,0,2.41,37.86,0,50.7,26,21.36,21.37,21.37,0.11,0.11,21.35,62.8,0,0,0,23.8,21.7,23.9,0,0,0,136.3,0.32,,
297.840823,11:51:15 AM,∞,∞,∞,36.61,35.23,34.99,22.39,47.79,47.76,47.86,0,2.41,37.86,0,50.7,26,21.36,21.37,21.37,0.11,0.11,21.35,62.8,0,0,0,23.8,21.7,23.9,0,0,0,136.3,0.32,,
297.9447802,11:51:15 AM,∞,∞,∞,36.61,35.23,34.99,22.39,47.79,47.76,47.86,0,2.41,37.86,0,50.7,26,21.36,21.37,21.37,0.11,0.11,21.35,62.8,0,0,0,23.8,21.7,23.9,0,0,0,136.3,0.32,,
298.0406693,11:51:15 AM,∞,∞,∞,36.61,35.23,34.99,22.39,47.79,47.76,47.86,0,2.41,37.85,0,50.7,26,21.36,21.37,21.37,0.11,0.11,21.35,62.8,0,0,0,23.8,21.7,23.8,0,0,0,136.3,0.32,,
298.1449401,11:51:15 AM,∞,∞,∞,36.61,35.23,34.99,22.39,47.79,47.76,47.86,0,2.41,37.85,0,50.7,26,21.36,21.37,21.37,0.11,0.11,21.35,62.8,0,0,0,23.8,21.7,23.8,0,0,0,136.3,0.32,,
298.2455928,11:51:15 AM,∞,∞,∞,36.61,35.23,34.99,22.39,47.79,47.76,47.86,0,2.41,37.85,0,50.7,26,21.36,21.37,21.37,0.11,0.11,21.35,62.8,0,0,0,23.8,21.7,23.8,0,0,0,136.3,0.32,,
298.3408937,11:51:15 AM,∞,∞,∞,36.61,35.23,34.99,22.39,47.79,47.76,47.86,0,2.41,37.85,0,53.4,26,21.36,21.37,21.37,0.11,0.11,21.35,62.8,0,0,0,23.8,21.7,23.8,0,0,0,136.3,0.32,,
298.4417421,11:51:15 AM,∞,∞,∞,36.61,35.23,34.99,22.39,47.79,47.76,47.86,0,2.41,37.85,0,53.4,26,21.36,21.37,21.37,0.11,0.11,21.35,62.8,0,0,0,23.8,21.6,23.8,0,0,0,136.3,0.32,,
298.5432428,11:51:15 AM,∞,∞,∞,36.61,35.23,34.99,22.39,47.79,47.76,47.86,0,2.41,37.85,0,53.4,26,21.36,21.37,21.37,0.11,0.11,21.35,62.8,0,0,0,23.8,21.6,23.8,0,0,0,136.3,0.32,,
298.6426557,11:51:16 AM,∞,∞,∞,36.61,35.22,34.99,22.39,47.79,47.76,47.86,0,2.41,37.85,0,53.4,26,21.36,21.37,21.37,0.11,0.11,21.35,62.8,0,0,0,23.8,21.6,23.8,0,0,0,136.3,0.32,,
298.7433393,11:51:16 AM,∞,∞,∞,36.61,35.22,34.99,22.39,47.79,47.76,47.86,0,2.41,37.85,0,53.4,26,21.36,21.37,21.37,0.11,0.11,21.35,62.8,0,0,0,23.8,21.6,23.8,0,0,0,136.3,0.32,,
298.840819,11:51:16 AM,∞,∞,∞,36.61,35.22,34.99,22.39,47.79,47.76,47.86,0,2.41,37.85,0,53.4,26,21.36,21.37,21.37,0.11,0.11,21.35,62.8,0,0,0,23.8,21.6,23.9,0,0,0,134.9,0.32,,
298.9434813,11:51:16 AM,∞,∞,∞,36.61,35.22,34.99,22.39,47.79,47.76,47.86,0,2.41,37.85,0,53.4,26,21.36,21.37,21.37,0.11,0.11,21.35,62.8,0,0,0,23.8,21.6,23.9,0,0,0,134.9,0.32,,
299.0407763,11:51:16 AM,∞,∞,∞,36.61,35.22,34.99,22.39,47.79,47.76,47.86,0,2.41,37.85,0,53.4,26,21.36,21.37,21.37,0.11,0.11,21.35,62.8,0,0,0,23.8,21.6,23.9,0,0,0,134.9,0.32,,
299.145295,11:51:16 AM,∞,∞,∞,36.61,35.22,34.99,22.39,47.79,47.76,47.86,0,2.41,37.85,0,53.4,26,21.36,21.37,21.37,0.11,0.11,21.35,62.8,0,0,0,23.8,21.8,24,0,0,0,134.9,0.32,,
299.2449972,11:51:16 AM,∞,∞,∞,36.61,35.22,34.99,22.39,47.91,47.91,47.94,0,2.41,37.85,0,53.4,26,21.36,21.37,21.37,0.11,0.11,21.35,62.8,0,0,0,23.8,21.8,24,0,0,0,134.9,0.32,,
299.3456767,11:51:16 AM,∞,∞,∞,36.61,35.22,34.99,22.39,47.91,47.91,47.94,0,2.41,37.85,0,53.4,26,21.36,21.37,21.37,0.11,0.11,21.35,62.7,0,0,0,23.8,21.8,24,0,0,0,134.9,0.32,,
299.4429571,11:51:16 AM,∞,∞,∞,36.61,35.22,34.99,22.39,47.91,47.91,47.94,0,2.67,37.86,0,53.4,26,21.36,21.37,21.37,0.11,0.11,21.35,62.7,0,0,0,23.8,21.8,24,0,0,0,134.9,0.32,,
299.5407694,11:51:16 AM,∞,∞,∞,36.61,35.22,34.99,22.39,47.91,47.91,47.94,0,2.67,37.86,0,53.4,26,21.36,21.37,21.37,0.11,0.11,21.36,62.7,0,0,0,23.8,21.6,23.9,0,0,0,134.9,0.32,,
299.6420279,11:51:17 AM,∞,∞,∞,36.61,35.22,34.99,22.39,47.91,47.91,47.94,0,2.67,37.86,0,53.4,26,21.36,21.37,21.37,0.11,0.11,21.36,62.7,0,0,0,23.8,21.6,23.9,0,0,0,134.9,0.32,,
299.7427644,11:51:17 AM,∞,∞,∞,36.61,35.22,34.99,22.39,47.91,47.91,47.94,0,2.67,37.86,0,59.2,26,21.36,21.37,21.37,0.11,0.11,21.36,62.7,0,0,0,23.8,21.6,23.9,0,0,0,134.9,0.32,,
299.8423908,11:51:17 AM,∞,∞,∞,36.61,35.22,34.99,22.39,47.91,47.91,47.94,0,2.67,37.86,0,59.2,26,21.36,21.37,21.37,0.11,0.11,21.36,62.7,0,0,0,23.8,21.6,23.9,0,0,0,134.9,0.32,,
299.9432957,11:51:17 AM,∞,∞,∞,36.61,35.22,34.99,22.39,47.91,47.91,47.94,0,2.67,37.86,0,59.2,26,21.36,21.37,21.37,0.11,0.11,21.36,62.7,0,0,0,23.8,21.6,23.8,0,0,0,134.9,0.32,,
300.0455892,11:51:17 AM,∞,∞,∞,36.6,35.22,34.99,22.39,47.91,47.91,47.94,0,2.67,37.86,0,59.2,26,21.36,21.37,21.37,0.11,0.11,21.36,62.7,0,0,0,23.8,21.6,23.8,0,0,0,134.9,0.32,,
300.1453303,11:51:17 AM,∞,∞,∞,36.6,35.22,34.99,22.39,47.91,47.91,47.94,0,2.67,37.86,0,59.2,26,21.36,21.37,21.37,0.11,0.11,21.36,62.7,0,0,0,23.8,21.6,23.8,0,0,0,134.9,0.32,,
300.2418436,11:51:17 AM,∞,∞,∞,36.6,35.22,34.99,22.39,47.91,47.91,47.94,0,2.67,37.86,0,59.2,26,21.36,21.37,21.37,0.11,0.11,21.36,62.7,0,0,0,23.8,21.6,23.8,0,0,0,133.4,0.31,,
300.3416904,11:51:17 AM,∞,∞,∞,36.6,35.22,34.99,22.39,47.91,47.91,47.94,0,2.67,37.86,0,59.2,26,21.36,21.37,21.37,0.11,0.11,21.36,62.7,0,0,0,23.8,21.7,23.8,0,0,0,133.4,0.31,,
300.4426572,11:51:17 AM,∞,∞,∞,36.6,35.22,34.99,22.39,47.91,47.91,47.94,0,2.67,37.86,0,59.2,26,21.36,21.37,21.37,0.11,0.11,21.36,62.7,0,0,0,23.8,21.7,23.8,0,0,0,133.4,0.31,,
